person_age,person_gender,person_education,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status,person_income_log
25.0,female,High School,6,RENT,25000.0,DEBTCONSOLIDATION,7.29,0.25,3.0,597,No,1,11.499890882699768
23.0,male,High School,5,RENT,25000.0,MEDICAL,11.36,0.25,3.0,566,No,1,11.502551844542667
24.0,male,High School,3,RENT,25000.0,VENTURE,10.25,0.25,2.0,666,No,0,11.50726950011407
24.0,female,Bachelor,1,RENT,25000.0,EDUCATION,11.12,0.25,3.0,695,No,0,11.51949384584826
24.0,female,Bachelor,2,RENT,25000.0,PERSONAL,12.92,0.25,3.0,576,Yes,0,11.517275987707487
24.0,male,High School,5,RENT,18000.0,EDUCATION,18.64,0.08,4.0,651,Yes,0,12.287311560539274
23.0,female,Bachelor,0,MORTGAGE,28000.0,PERSONAL,7.51,0.13,3.0,633,Yes,0,12.287154812778372
23.0,male,Master,1,OWN,4000.0,HOMEIMPROVEMENT,16.7,0.22,2.0,566,No,1,9.826228466989177
22.0,male,Master,0,OWN,2100.0,PERSONAL,11.14,0.11,4.0,583,No,0,9.818365299119293
22.0,female,Associate,0,RENT,25000.0,PERSONAL,18.3,0.24,4.0,586,Yes,0,11.53584088954097
24.0,female,Associate,4,RENT,25000.0,MEDICAL,10.62,0.24,4.0,592,Yes,0,11.546369912189585
24.0,male,Bachelor,2,MORTGAGE,14000.0,VENTURE,11.99,0.06,2.0,598,Yes,0,12.288274558901955
26.0,male,Master,1,MORTGAGE,12000.0,VENTURE,9.63,0.06,4.0,637,Yes,0,12.287767833260009
25.0,female,High School,5,MORTGAGE,10000.0,MEDICAL,18.25,0.06,4.0,628,No,1,12.056504781874283
23.0,male,Master,0,MORTGAGE,6000.0,DEBTCONSOLIDATION,11.01,0.32,4.0,667,No,1,9.843312829500057
24.0,male,Associate,5,RENT,25000.0,HOMEIMPROVEMENT,14.84,0.24,3.0,621,Yes,0,11.565043419232335
24.0,male,Bachelor,1,RENT,25000.0,VENTURE,14.7,0.27,3.0,668,No,1,11.420645688850932
23.0,female,High School,1,RENT,25000.0,DEBTCONSOLIDATION,16.02,0.27,4.0,544,No,1,11.428314840231
23.0,male,Associate,2,RENT,25000.0,MEDICAL,15.37,0.31,2.0,699,No,1,11.295428441967651
25.0,female,Bachelor,2,RENT,25000.0,MEDICAL,10.99,0.23,4.0,611,No,0,11.596889704147314
21.0,male,Associate,0,OWN,6200.0,HOMEIMPROVEMENT,7.9,0.33,2.0,615,No,1,9.847816267665664
26.0,female,High School,5,OWN,25000.0,PERSONAL,10.99,0.12,4.0,559,Yes,0,12.28873499586476
24.0,female,High School,0,OWN,21000.0,EDUCATION,11.48,0.1,3.0,577,Yes,0,12.28773557839125
25.0,male,High School,1,OWN,20000.0,MEDICAL,14.26,0.09,4.0,657,Yes,0,12.28707642968326
26.0,male,Associate,5,OWN,10000.0,HOMEIMPROVEMENT,8.0,0.05,4.0,676,Yes,0,12.286887362819893
25.0,male,Bachelor,0,MORTGAGE,9950.0,VENTURE,11.26,0.05,2.0,601,No,0,12.285271920691411
23.0,female,Master,2,OWN,4475.0,MEDICAL,11.01,0.24,4.0,647,No,1,9.852246888342531
23.0,female,Master,0,RENT,25000.0,VENTURE,16.32,0.26,3.0,576,No,1,11.454914923466722
25.0,male,Master,3,RENT,25000.0,MEDICAL,17.93,0.31,4.0,612,No,1,11.2968940622618
23.0,male,Bachelor,0,RENT,25000.0,DEBTCONSOLIDATION,11.36,0.23,3.0,678,No,0,11.600643259055206
24.0,female,Associate,1,RENT,25000.0,DEBTCONSOLIDATION,14.96,0.26,4.0,542,No,1,11.46953768162724
24.0,female,Associate,1,RENT,25000.0,PERSONAL,13.43,0.23,3.0,709,Yes,0,11.6167087374337
25.0,male,Associate,2,RENT,25000.0,HOMEIMPROVEMENT,12.69,0.22,3.0,622,Yes,0,11.62169914913569
24.0,male,Associate,4,RENT,25000.0,VENTURE,12.73,0.22,4.0,642,Yes,0,11.623840525541384
23.0,female,High School,0,RENT,25000.0,VENTURE,15.21,0.22,4.0,660,No,0,11.638650214899393
23.0,female,Bachelor,1,MORTGAGE,1750.0,MEDICAL,12.68,0.09,3.0,587,Yes,0,9.86141477611422
23.0,female,High School,0,RENT,25000.0,MEDICAL,19.04,0.29,4.0,646,No,1,11.359634415554853
25.0,female,Master,7,RENT,25000.0,DEBTCONSOLIDATION,15.95,0.24,3.0,637,No,1,11.533854908151259
26.0,male,Bachelor,5,MORTGAGE,2600.0,VENTURE,8.9,0.01,4.0,718,No,0,12.259641848072865
25.0,male,Master,4,MORTGAGE,8000.0,HOMEIMPROVEMENT,7.9,0.04,2.0,588,Yes,0,12.259158332621762
22.0,male,Associate,0,MORTGAGE,18000.0,EDUCATION,11.01,0.09,2.0,652,No,0,12.257506929978158
23.0,male,Bachelor,0,MORTGAGE,21000.0,PERSONAL,11.99,0.1,3.0,620,Yes,0,12.259319530416548
23.0,male,High School,2,OWN,4000.0,DEBTCONSOLIDATION,13.98,0.21,4.0,667,No,1,9.855504562513977
23.0,female,Associate,0,OWN,4600.0,VENTURE,10.99,0.24,2.0,688,No,1,9.84834475303892
22.0,male,Associate,0,RENT,25000.0,DEBTCONSOLIDATION,15.58,0.23,2.0,667,No,1,11.577729575835725
25.0,male,Master,4,RENT,25000.0,MEDICAL,10.99,0.28,2.0,692,No,1,11.415522095973136
25.0,male,Bachelor,1,RENT,25000.0,VENTURE,14.96,0.23,4.0,562,No,1,11.577485860868546
25.0,male,High School,4,OWN,1750.0,HOMEIMPROVEMENT,15.31,0.09,4.0,625,Yes,0,9.860527858095992
26.0,male,High School,5,RENT,25000.0,VENTURE,15.65,0.23,3.0,649,No,1,11.57514880815036
25.0,female,High School,3,RENT,25000.0,VENTURE,9.33,0.21,4.0,545,Yes,0,11.701038551764304
23.0,male,High School,3,MORTGAGE,3600.0,PERSONAL,13.47,0.19,4.0,540,No,1,9.855661923053523
24.0,female,Associate,0,RENT,25000.0,PERSONAL,10.36,0.2,3.0,637,Yes,0,11.728714034597091
24.0,male,Associate,4,RENT,25000.0,HOMEIMPROVEMENT,16.77,0.22,4.0,600,No,1,11.623339191624597
23.0,male,High School,1,RENT,25000.0,DEBTCONSOLIDATION,14.59,0.22,2.0,633,No,1,11.631898902927675
22.0,male,High School,0,RENT,3500.0,VENTURE,11.91,0.02,2.0,588,No,0,12.259324271134814
23.0,female,Associate,2,MORTGAGE,7200.0,EDUCATION,8.38,0.03,3.0,624,Yes,0,12.258290262599864
25.0,male,High School,7,RENT,9000.0,VENTURE,10.59,0.04,3.0,525,Yes,0,12.258219075893715
25.0,male,High School,3,MORTGAGE,8800.0,DEBTCONSOLIDATION,14.27,0.04,3.0,616,Yes,0,12.25485328584473
26.0,female,Master,3,RENT,12000.0,DEBTCONSOLIDATION,12.53,0.06,4.0,675,No,0,12.254262629627574
25.0,female,Associate,1,MORTGAGE,25000.0,DEBTCONSOLIDATION,16.0,0.13,3.0,662,No,1,12.182133374107075
26.0,male,Master,2,MORTGAGE,10000.0,VENTURE,11.71,0.05,4.0,585,Yes,0,12.25197292371293
21.0,male,Master,0,OWN,3175.0,HOMEIMPROVEMENT,11.54,0.17,3.0,686,No,1,9.840228212896937
25.0,female,Bachelor,2,RENT,25000.0,HOMEIMPROVEMENT,15.68,0.21,4.0,595,No,1,11.66513139785956
21.0,female,Associate,2,MORTGAGE,1500.0,EDUCATION,10.59,0.08,2.0,537,Yes,0,9.86110183603969
24.0,female,High School,0,RENT,25000.0,HOMEIMPROVEMENT,12.61,0.21,2.0,625,No,1,11.681976016904132
26.0,female,High School,0,RENT,25000.0,PERSONAL,11.01,0.19,2.0,641,Yes,0,11.801684457335542
23.0,female,Associate,4,MORTGAGE,2800.0,PERSONAL,8.49,0.14,3.0,661,No,1,9.8685337232726
25.0,male,High School,1,RENT,30000.0,PERSONAL,17.27,0.16,4.0,577,No,1,12.167082305838889
24.0,male,Bachelor,4,RENT,18000.0,DEBTCONSOLIDATION,8.9,0.09,4.0,537,Yes,0,12.238776980828243
25.0,female,High School,6,MORTGAGE,10000.0,MEDICAL,11.11,0.05,4.0,646,Yes,0,12.23099450013527
24.0,male,High School,1,RENT,25000.0,HOMEIMPROVEMENT,14.59,0.13,2.0,653,No,1,12.158645551957783
26.0,female,Associate,3,RENT,13000.0,VENTURE,12.42,0.06,3.0,654,No,0,12.230145553948452
24.0,male,Associate,0,RENT,25000.0,MEDICAL,11.01,0.25,2.0,635,No,1,11.520486805844055
24.0,female,Master,3,RENT,25000.0,HOMEIMPROVEMENT,15.7,0.19,2.0,675,Yes,0,11.7998472484756
22.0,female,Master,0,OWN,2500.0,HOMEIMPROVEMENT,12.53,0.13,3.0,618,No,1,9.848186236751038
25.0,female,Master,0,RENT,5000.0,MEDICAL,16.49,0.03,2.0,609,No,1,11.994703255927556
25.0,female,Bachelor,0,MORTGAGE,20000.0,EDUCATION,7.49,0.1,2.0,545,Yes,0,12.231472325162889
22.0,female,High School,2,RENT,25000.0,DEBTCONSOLIDATION,14.96,0.21,2.0,629,No,1,11.708640263875179
25.0,male,Associate,6,RENT,25000.0,MEDICAL,12.73,0.18,4.0,539,No,0,11.821931066384213
24.0,male,Master,4,RENT,25000.0,EDUCATION,10.65,0.17,4.0,593,Yes,0,11.883909543192813
25.0,female,High School,3,RENT,25000.0,MEDICAL,10.74,0.17,2.0,683,No,0,11.886101513741325
23.0,male,Bachelor,1,RENT,25000.0,EDUCATION,9.99,0.17,2.0,670,Yes,0,11.884509710843856
24.0,male,Master,0,RENT,25000.0,MEDICAL,15.33,0.23,2.0,662,No,1,11.616870979986672
21.0,female,High School,2,OWN,1000.0,VENTURE,7.29,0.05,4.0,681,Yes,0,9.873801242165767
26.0,male,High School,1,RENT,25000.0,PERSONAL,15.05,0.19,3.0,636,No,1,11.776035605049488
26.0,male,Master,0,RENT,25000.0,PERSONAL,10.75,0.16,3.0,677,Yes,0,11.96586558710258
23.0,female,Bachelor,3,RENT,25000.0,EDUCATION,16.02,0.16,2.0,656,Yes,0,11.963975606298876
23.0,female,Associate,0,RENT,25000.0,VENTURE,11.49,0.16,4.0,674,Yes,0,11.963701676455056
25.0,female,Associate,6,OWN,20000.0,EDUCATION,12.53,0.1,4.0,587,No,0,12.230794525984921
26.0,female,Bachelor,2,MORTGAGE,12000.0,VENTURE,13.57,0.06,2.0,658,No,0,12.231062774833669
22.0,male,High School,4,RENT,14000.0,PERSONAL,11.14,0.07,3.0,581,Yes,0,12.224810981178672
26.0,male,High School,3,RENT,24250.0,MEDICAL,12.87,0.12,3.0,606,Yes,0,12.222777341934943
23.0,female,Associate,0,RENT,20000.0,EDUCATION,11.58,0.1,3.0,648,No,0,12.222949428086611
24.0,female,Associate,3,RENT,1800.0,HOMEIMPROVEMENT,11.12,0.01,3.0,563,Yes,0,12.219561263710728
25.0,female,Master,1,MORTGAGE,35000.0,PERSONAL,10.65,0.17,2.0,589,Yes,0,12.218623552348518
24.0,male,Associate,1,RENT,25000.0,DEBTCONSOLIDATION,10.37,0.15,2.0,641,No,0,11.99218611547864
24.0,male,Associate,3,OWN,3300.0,HOMEIMPROVEMENT,6.39,0.17,4.0,637,No,1,9.88725653942571
24.0,male,High School,2,RENT,25000.0,PERSONAL,16.07,0.15,3.0,578,Yes,0,11.99506144866378
25.0,female,Bachelor,0,RENT,25000.0,MEDICAL,10.62,0.15,2.0,660,Yes,0,11.992638059309098
25.0,male,High School,3,OWN,3200.0,VENTURE,18.09,0.16,2.0,586,No,1,9.874264693859224
25.0,male,Associate,5,RENT,25000.0,EDUCATION,11.36,0.15,4.0,567,Yes,0,12.002333357862154
26.0,female,Bachelor,5,RENT,25000.0,DEBTCONSOLIDATION,12.53,0.15,4.0,582,Yes,0,12.005693018814515
25.0,female,Bachelor,3,RENT,25000.0,EDUCATION,9.99,0.14,4.0,712,Yes,0,12.072386955288101
23.0,male,High School,4,RENT,25000.0,EDUCATION,10.36,0.14,3.0,674,No,0,12.106346228489441
23.0,female,Master,0,MORTGAGE,9600.0,EDUCATION,5.99,0.05,3.0,532,Yes,0,12.200663039962631
22.0,female,Master,1,MORTGAGE,24000.0,DEBTCONSOLIDATION,15.62,0.13,2.0,670,No,1,12.12703484943049
24.0,male,Master,6,MORTGAGE,20000.0,PERSONAL,10.37,0.1,4.0,658,No,0,12.200371424410417
25.0,male,Associate,0,MORTGAGE,25000.0,HOMEIMPROVEMENT,19.74,0.13,4.0,669,No,0,12.203108256066159
21.0,male,Bachelor,0,MORTGAGE,20000.0,EDUCATION,6.91,0.1,4.0,681,Yes,0,12.200074693726538
23.0,male,Associate,3,OWN,6000.0,MEDICAL,7.9,0.3,2.0,618,No,1,9.905735025076607
23.0,female,Bachelor,4,MORTGAGE,2275.0,DEBTCONSOLIDATION,13.06,0.11,4.0,573,Yes,0,9.923388214242465
23.0,female,High School,0,OWN,2000.0,PERSONAL,6.39,0.1,3.0,491,Yes,0,9.896462937599164
23.0,male,Master,2,RENT,25000.0,DEBTCONSOLIDATION,14.93,0.14,3.0,590,No,1,12.093245434463944
23.0,female,High School,0,MORTGAGE,5600.0,MEDICAL,12.84,0.27,4.0,587,No,1,9.924368030115483
24.0,male,Master,2,OWN,3625.0,VENTURE,17.14,0.18,2.0,648,No,1,9.921032731751877
22.0,male,Master,0,MORTGAGE,5500.0,VENTURE,7.14,0.27,3.0,687,No,1,9.918277638008764
25.0,male,Bachelor,0,RENT,25000.0,PERSONAL,8.9,0.12,2.0,621,No,0,12.259295826488094
22.0,female,High School,0,OWN,2000.0,PERSONAL,12.42,0.1,3.0,590,Yes,0,9.92358425423525
24.0,male,Associate,0,RENT,25000.0,HOMEIMPROVEMENT,12.68,0.11,2.0,676,Yes,0,12.315801107804685
25.0,female,Associate,0,RENT,25000.0,PERSONAL,11.03,0.13,2.0,677,Yes,0,12.183627630199656
26.0,male,Bachelor,6,RENT,30000.0,VENTURE,7.9,0.15,4.0,651,Yes,0,12.176339978174965
22.0,male,High School,0,MORTGAGE,35000.0,MEDICAL,10.65,0.18,4.0,602,Yes,0,12.172195231494213
25.0,male,High School,2,RENT,25000.0,VENTURE,11.86,0.09,4.0,652,No,0,12.509848269269929
25.0,male,Associate,5,OWN,5000.0,PERSONAL,8.94,0.25,4.0,572,No,1,9.914526399651344
23.0,male,Bachelor,0,OWN,4375.0,VENTURE,9.63,0.21,4.0,528,No,1,9.936873971553762
25.0,female,High School,3,RENT,24750.0,PERSONAL,14.22,0.41,3.0,638,No,1,11.014407128226281
23.0,female,High School,2,RENT,24750.0,DEBTCONSOLIDATION,9.33,0.34,3.0,655,No,1,11.195553648371053
24.0,male,Master,3,RENT,24500.0,MEDICAL,13.85,0.24,4.0,627,Yes,0,11.53284573240536
22.0,male,High School,0,MORTGAGE,2000.0,EDUCATION,10.65,0.1,2.0,596,No,0,9.947360886980098
24.0,female,Bachelor,0,RENT,24500.0,MEDICAL,11.46,0.22,4.0,694,No,0,11.619840771314353
23.0,female,Associate,0,MORTGAGE,35000.0,PERSONAL,7.66,0.18,2.0,684,Yes,0,12.169792404946902
24.0,female,Bachelor,0,MORTGAGE,12000.0,VENTURE,16.77,0.06,4.0,547,No,0,12.171351792801785
25.0,female,Bachelor,0,MORTGAGE,12000.0,PERSONAL,9.63,0.06,4.0,586,Yes,0,12.17173996644967
26.0,female,Bachelor,5,RENT,25000.0,PERSONAL,12.23,0.13,4.0,694,No,0,12.170212280079097
25.0,male,Master,2,MORTGAGE,10000.0,MEDICAL,14.09,0.07,4.0,639,No,1,11.93313467595215
25.0,female,Bachelor,0,RENT,24250.0,PERSONAL,13.98,0.37,4.0,663,No,1,11.08827753744529
23.0,female,High School,4,RENT,24250.0,EDUCATION,10.62,0.32,4.0,528,No,1,11.237553972095531
24.0,male,Bachelor,0,MORTGAGE,3900.0,DEBTCONSOLIDATION,11.01,0.18,3.0,636,No,1,9.981744050501895
25.0,male,High School,3,RENT,24250.0,PERSONAL,17.56,0.29,4.0,603,No,1,11.32943522553267
26.0,male,High School,3,RENT,24250.0,MEDICAL,14.96,0.36,2.0,507,No,1,11.131635762553271
22.0,male,Master,3,RENT,24250.0,DEBTCONSOLIDATION,15.65,0.27,2.0,692,No,1,11.407320474986545
24.0,female,Associate,2,RENT,24250.0,MEDICAL,15.7,0.3,2.0,604,No,1,11.283650655850774
24.0,female,Bachelor,5,RENT,24250.0,VENTURE,12.53,0.22,3.0,622,No,0,11.599570941693186
26.0,female,Bachelor,2,RENT,24250.0,HOMEIMPROVEMENT,17.56,0.26,3.0,643,No,1,11.457793232332179
23.0,male,High School,0,RENT,24250.0,PERSONAL,12.87,0.2,2.0,565,No,0,11.703273060109305
23.0,male,Master,0,RENT,24250.0,PERSONAL,15.7,0.19,2.0,718,Yes,0,11.731562878879846
25.0,male,Bachelor,3,MORTGAGE,9000.0,EDUCATION,11.01,0.05,3.0,625,Yes,0,12.17121201339417
25.0,male,Bachelor,0,OWN,15000.0,VENTURE,11.14,0.08,4.0,614,Yes,0,12.170004956368297
24.0,female,Bachelor,2,MORTGAGE,20000.0,VENTURE,16.0,0.1,3.0,690,Yes,0,12.169444967553439
23.0,male,High School,0,MORTGAGE,25000.0,EDUCATION,15.65,0.13,2.0,564,Yes,0,12.170953111035159
26.0,female,Associate,5,MORTGAGE,13750.0,DEBTCONSOLIDATION,11.01,0.07,4.0,579,Yes,0,12.170875427254716
21.0,female,High School,1,MORTGAGE,15250.0,VENTURE,15.31,0.08,4.0,648,No,0,12.16962647975804
25.0,male,Master,3,MORTGAGE,20000.0,VENTURE,13.47,0.1,2.0,531,Yes,0,12.172003838488783
22.0,male,Associate,0,MORTGAGE,4750.0,HOMEIMPROVEMENT,13.85,0.22,2.0,658,No,1,9.962039439485743
25.0,female,Bachelor,3,RENT,24250.0,PERSONAL,11.01,0.18,3.0,574,No,0,11.815198075939476
21.0,male,High School,2,MORTGAGE,6000.0,VENTURE,10.39,0.28,4.0,671,No,1,9.969462541459661
25.0,male,High School,7,RENT,24250.0,HOMEIMPROVEMENT,11.36,0.17,2.0,633,No,0,11.842488171385737
23.0,male,High School,0,RENT,24250.0,EDUCATION,11.83,0.14,3.0,631,Yes,0,12.064002040242443
23.0,male,Associate,0,RENT,24250.0,EDUCATION,12.53,0.07,3.0,652,Yes,0,12.752808701818864
22.0,female,Bachelor,3,RENT,24150.0,HOMEIMPROVEMENT,14.96,0.18,3.0,683,No,1,11.781141803370927
22.0,female,Bachelor,0,RENT,24000.0,DEBTCONSOLIDATION,13.85,0.46,3.0,693,No,1,10.870414362878757
23.0,female,Bachelor,2,RENT,24000.0,VENTURE,11.58,0.42,4.0,603,No,1,10.956526995909481
24.0,female,High School,1,RENT,24000.0,VENTURE,16.29,0.41,2.0,522,No,1,10.97272252249356
26.0,female,High School,4,RENT,24000.0,MEDICAL,11.01,0.41,3.0,664,No,1,10.978848273143603
21.0,female,Master,0,RENT,24000.0,EDUCATION,16.29,0.44,2.0,645,No,1,10.917159046351838
25.0,male,Bachelor,2,RENT,24000.0,PERSONAL,10.74,0.38,2.0,592,No,1,11.056619591646689
22.0,female,Associate,4,MORTGAGE,2250.0,EDUCATION,15.27,0.1,3.0,636,Yes,0,10.003694812953153
24.0,female,Bachelor,3,RENT,24000.0,PERSONAL,17.8,0.42,2.0,672,No,1,10.957050172650513
22.0,female,Bachelor,0,MORTGAGE,1000.0,VENTURE,11.36,0.05,2.0,686,Yes,0,9.989252319496922
22.0,female,High School,0,RENT,24000.0,MEDICAL,17.56,0.4,4.0,590,No,1,10.996768990769434
26.0,female,Master,2,RENT,24000.0,PERSONAL,7.9,0.33,4.0,636,No,1,11.194385480131949
25.0,female,High School,5,RENT,24000.0,PERSONAL,10.99,0.33,4.0,580,No,1,11.198557127255942
22.0,male,Bachelor,0,RENT,24000.0,PERSONAL,7.29,0.33,3.0,674,No,1,11.19973411321324
21.0,female,Associate,0,RENT,24000.0,MEDICAL,10.75,0.33,2.0,601,No,1,11.196885069413392
26.0,female,High School,4,RENT,24000.0,DEBTCONSOLIDATION,7.9,0.32,3.0,620,No,1,11.230787992773799
22.0,male,Master,0,RENT,24000.0,EDUCATION,14.84,0.32,2.0,642,No,1,11.237962164926222
26.0,male,Associate,7,RENT,24000.0,DEBTCONSOLIDATION,11.01,0.3,2.0,616,No,1,11.280021939683829
22.0,female,Associate,0,MORTGAGE,4975.0,EDUCATION,11.01,0.23,3.0,588,No,1,9.990811380707804
23.0,male,High School,1,RENT,24000.0,DEBTCONSOLIDATION,19.69,0.33,2.0,585,No,1,11.182697691046345
23.0,male,Bachelor,1,RENT,24000.0,VENTURE,11.01,0.3,4.0,632,No,1,11.293699230940064
24.0,male,High School,5,RENT,24000.0,VENTURE,14.96,0.33,4.0,556,No,1,11.193381139369665
25.0,male,Bachelor,4,RENT,24000.0,EDUCATION,6.99,0.3,3.0,602,No,1,11.295925503103978
22.0,male,High School,0,RENT,24000.0,PERSONAL,16.45,0.32,4.0,639,No,1,11.233833062118206
24.0,male,Associate,3,RENT,24000.0,EDUCATION,10.99,0.28,4.0,603,No,1,11.353038363291034
23.0,male,Associate,2,RENT,24000.0,DEBTCONSOLIDATION,10.99,0.27,2.0,689,No,1,11.404627305325059
22.0,male,High School,4,OWN,3000.0,PERSONAL,7.9,0.13,4.0,672,No,1,10.015252515866948
22.0,female,Master,2,RENT,24000.0,EDUCATION,12.69,0.26,4.0,499,No,1,11.416205291591996
24.0,male,Bachelor,1,RENT,24000.0,MEDICAL,10.37,0.26,3.0,643,No,1,11.417405263112816
24.0,male,Bachelor,2,RENT,24000.0,HOMEIMPROVEMENT,11.01,0.26,3.0,589,No,1,11.417647284653915
26.0,male,Master,2,RENT,24000.0,DEBTCONSOLIDATION,15.83,0.29,3.0,646,No,1,11.338024308779758
23.0,male,Associate,1,RENT,24000.0,PERSONAL,13.92,0.25,3.0,613,No,1,11.457888329040319
22.0,female,High School,0,OWN,2000.0,VENTURE,11.49,0.09,3.0,567,No,0,10.026457114879811
24.0,female,Bachelor,4,RENT,24000.0,MEDICAL,10.25,0.25,2.0,603,No,0,11.482363159387589
22.0,female,Associate,3,OWN,3500.0,HOMEIMPROVEMENT,7.49,0.15,4.0,647,No,1,10.037493832383863
23.0,female,Master,1,OWN,4000.0,EDUCATION,5.99,0.18,2.0,645,No,1,10.024996969933325
23.0,female,Bachelor,0,RENT,24000.0,PERSONAL,12.92,0.26,2.0,672,No,1,11.417526281205168
26.0,female,Master,6,RENT,24000.0,PERSONAL,11.58,0.22,3.0,648,No,0,11.58656618512159
25.0,male,High School,4,RENT,24000.0,EDUCATION,8.9,0.21,2.0,653,No,0,11.651565038594724
22.0,male,Bachelor,0,RENT,24000.0,DEBTCONSOLIDATION,19.69,0.24,3.0,590,No,1,11.517713981702025
25.0,female,Master,2,RENT,24000.0,VENTURE,6.54,0.21,4.0,704,Yes,0,11.652330822037271
21.0,female,Master,0,OWN,4900.0,HOMEIMPROVEMENT,14.54,0.21,4.0,674,No,1,10.038149555779524
21.0,female,Bachelor,0,OWN,5000.0,EDUCATION,11.11,0.22,2.0,594,No,1,10.016503689004832
26.0,female,High School,5,RENT,24000.0,PERSONAL,12.73,0.2,4.0,626,No,0,11.699396733123224
24.0,female,Master,2,RENT,24000.0,VENTURE,15.62,0.18,4.0,701,Yes,0,11.79715658974575
24.0,male,Associate,3,OWN,6250.0,HOMEIMPROVEMENT,6.54,0.28,4.0,602,No,1,10.027296838262414
22.0,female,Associate,0,RENT,24000.0,DEBTCONSOLIDATION,11.01,0.2,2.0,503,No,1,11.680979049966478
26.0,female,Associate,5,RENT,24000.0,DEBTCONSOLIDATION,20.0,0.19,4.0,657,No,1,11.74138287270818
22.0,female,High School,0,RENT,24000.0,EDUCATION,9.91,0.17,4.0,638,No,0,11.883833634269681
24.0,female,Bachelor,2,RENT,24000.0,VENTURE,12.69,0.17,4.0,646,Yes,0,11.88368179913474
26.0,male,Associate,4,RENT,24000.0,EDUCATION,20.0,0.18,3.0,678,No,1,11.780277270948758
24.0,male,Master,4,RENT,24000.0,PERSONAL,16.49,0.16,4.0,684,Yes,0,11.91587407602073
23.0,male,Bachelor,1,MORTGAGE,2500.0,MEDICAL,15.95,0.11,2.0,594,No,1,10.041421738625441
24.0,male,Master,1,RENT,24000.0,DEBTCONSOLIDATION,11.49,0.15,3.0,538,Yes,0,11.965439539703132
25.0,female,Bachelor,3,RENT,24000.0,PERSONAL,10.99,0.15,2.0,662,No,0,12.001536154165061
24.0,male,High School,2,RENT,24000.0,HOMEIMPROVEMENT,13.79,0.15,2.0,636,Yes,0,12.00172631429887
23.0,male,Master,0,RENT,24000.0,MEDICAL,20.0,0.17,3.0,613,No,1,11.840299293463321
23.0,female,Associate,1,RENT,24000.0,EDUCATION,7.49,0.13,4.0,573,Yes,0,12.105174381425082
23.0,male,Master,0,RENT,24000.0,DEBTCONSOLIDATION,16.0,0.14,2.0,714,No,1,12.022023597482036
24.0,male,Associate,0,OWN,13000.0,PERSONAL,7.88,0.57,3.0,640,No,1,10.029459192098065
21.0,male,Bachelor,0,OWN,6250.0,VENTURE,10.62,0.28,4.0,637,No,1,10.01534193731027
26.0,female,High School,7,RENT,24000.0,DEBTCONSOLIDATION,10.99,0.13,4.0,633,Yes,0,12.139729830967084
26.0,male,Bachelor,0,RENT,24000.0,EDUCATION,18.3,0.13,2.0,615,No,1,12.092007689242202
26.0,male,Bachelor,2,RENT,24000.0,DEBTCONSOLIDATION,11.01,0.12,2.0,552,Yes,0,12.230584754025783
21.0,male,Bachelor,0,OWN,2500.0,PERSONAL,11.36,0.11,3.0,670,Yes,0,10.028974172577543
24.0,male,Associate,4,RENT,23975.0,HOMEIMPROVEMENT,11.01,0.45,2.0,678,No,1,10.889938474315908
23.0,female,Master,2,RENT,23750.0,MEDICAL,13.47,0.16,2.0,676,No,0,11.884378670486687
24.0,female,High School,2,RENT,23600.0,PERSONAL,11.89,0.35,3.0,624,No,1,11.112940314429848
24.0,male,High School,0,MORTGAGE,10000.0,DEBTCONSOLIDATION,12.18,0.44,2.0,649,No,1,10.02857716337495
25.0,male,High School,0,RENT,23600.0,DEBTCONSOLIDATION,13.49,0.19,4.0,555,Yes,0,11.722375689152436
23.0,female,Associate,0,RENT,23575.0,PERSONAL,14.5,0.26,4.0,613,No,1,11.421643162366315
22.0,male,Bachelor,1,OWN,4000.0,MEDICAL,11.01,0.18,2.0,684,No,1,10.024155312261101
22.0,male,Bachelor,0,OWN,5400.0,MEDICAL,15.31,0.24,2.0,647,No,1,10.033945476892105
25.0,male,High School,4,MORTGAGE,4000.0,MEDICAL,11.01,0.18,3.0,580,No,1,10.019090435608215
21.0,female,Bachelor,0,OWN,3375.0,VENTURE,11.01,0.15,2.0,630,No,1,10.028665401264357
22.0,male,Bachelor,1,RENT,23400.0,VENTURE,7.49,0.29,2.0,589,No,1,11.31083376035263
22.0,male,High School,0,RENT,23000.0,PERSONAL,11.01,0.43,3.0,621,No,1,10.877764133608936
25.0,female,Master,1,RENT,23000.0,EDUCATION,11.01,0.34,2.0,665,No,1,11.13575622601691
23.0,female,Bachelor,0,RENT,23000.0,VENTURE,12.18,0.32,4.0,668,No,1,11.198420178474572
24.0,female,Bachelor,2,MORTGAGE,1200.0,VENTURE,11.34,0.05,4.0,615,Yes,0,10.026103336076316
25.0,female,High School,2,RENT,23000.0,EDUCATION,9.91,0.3,3.0,604,No,1,11.250690192182953
24.0,male,High School,1,RENT,23000.0,HOMEIMPROVEMENT,11.99,0.29,4.0,620,No,1,11.276646014262878
23.0,male,Master,0,RENT,23000.0,EDUCATION,9.62,0.28,2.0,558,No,1,11.32137747524577
